No.species	Species	Taxonomy ID	Ploidy	Accession name	Order	Family	Clade
240	Brassica carinata	52824	tetraploid	var. Gomenzer	Brassicales	Brassicaceae	Brassica
241	Brassica cretica	69181	tetraploid	-	Brassicales	Brassicaceae	Brassica
242	Brassica gravinae	308265	diploid	BRA2847	Nymphaeales	Cabombaceae	Brassica
243	Brassica juncea	3707	tetraploid	T84-66	Brassicales	Brassicaceae	Brassica
243	Brassica juncea	3707	tetraploid	Varuna	Brassicales	Brassicaceae	Brassica
243	Brassica juncea	3707	tetraploid	ssp. juncea var. SY	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Darmor-bzh	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Tapidor	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Ningyou 7	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Express 617	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	ZS11	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Darmor-bzh	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Da-Ae	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	ZY821	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	ZS9	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	ZS4-2	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	ZS11_ONT	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Westar_ONT	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Westar	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Mendel	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Laurentian_ONT	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Laurentian	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Kale	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	HTR001	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	GH06	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	ZY821	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	tetraploid	Xiang5A	Brassicales	Brassicaceae	Brassica
244	Brassica napus	3708	-	-	Brassicales	Brassicaceae	Brassica
245	Brassica nigra	3710	diploid	YZ12151	Brassicales	Brassicaceae	Brassica
245	Brassica nigra	3710	diploid	Sangam;BnSDH-1	Brassicales	Brassicaceae	Brassica
245	Brassica nigra	3710	hexaploid	Giebra	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	diploid	line 02–12	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	diploid	TO1000DH	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	diploid	HDEM	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	tetraploid	var. botrytis (C-8)	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	diploid	OX-heart_923	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	diploid	Korso_1401	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	-	-	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	-	-	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	-	-	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	-	-	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	-	-	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	-	-	Brassicales	Brassicaceae	Brassica
246	Brassica oleracea	3712	diploid	-	Brassicales	Brassicaceae	Brassica
247	Brassica oleracea var. botrytis	3715	-	Cauliflower	Brassicales	Brassicaceae	Brassica
248	Brassica oleracea var. italica	36774	-	Broccoli	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	Chiifu-401-42	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	update Chiifu-401-42	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	Z1	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	ZYCX	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	Suzhouqing;NHCC001	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	WTC	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	TUE	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	TUA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	TCA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	TBA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	PCB	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	PCA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	OIC	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	OIB	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	OIA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	MIZ	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	CXB	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	CXA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	CCB	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	CCA	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	BRO	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	Longyou-7	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	Chiifu-401-42	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	var. parachinensis	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	XiangQingCai	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	-	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	-	-	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	non-heading Chinese cabbage or Pak-choi	Brassicales	Brassicaceae	Brassica
249	Brassica rapa	3711	diploid	non-heading Chinese cabbage or Pak-choi	Brassicales	Brassicaceae	Brassica
250	Brassica rapa x Raphanus sativus	1417620	tetraploid	cv BB1	Brassicales	Brassicaceae	Brassica
251	Brassica repanda	308267	diploid	BRA1645	Brassicales	Brassicaceae	Brassica
252	Brassica tournefortii	37661	diploid	Bt-2017S-3-00000	Brassicales	Brassicaceae	Brassica
253	Bretschneidera sinensis	28529	-	-	Brassicales	Akaniaceae	Bretschneidera
254	Bromus sterilis	55777	diploid	Barren brome	Poales	Poaceae	Bromus
